month,day,hour,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
1,20,21,38,16,12,38,37,4,6,46,33,39,74,61,68,0.4,0.4
1,20,22,36,14,12,36,37,4,6,51,33,31,74,56,68,0.4,0.4
1,20,23,34,15,13,34,37,4,6,53,34,28,74,50,68,0.4,0.4
1,21,0,29,15,13,29,37,4,6,40,34,37,74,46,68,0.4,0.4
1,21,1,27,12,13,27,36,4,6,36,34,38,74,38,38,0.4,0.4
1,21,2,26,14,13,26,36,4,6,31,35,40,74,39,39,0.4,0.4
1,21,3,25,14,13,25,36,4,6,27,35,42,74,40,40,0.4,0.4
1,21,4,24,14,14,24,36,4,6,28,35,38,74,40,40,0.4,0.4
1,21,5,26,13,14,26,36,4,5,30,35,33,74,38,40,0.4,0.4
1,21,6,28,16,14,28,36,4,5,44,35,17,74,35,40,0.4,0.4
1,21,7,30,17,14,30,36,4,5,52,36,8,74,31,40,0.4,0.4
1,21,8,32,17,14,32,36,4,4,54,35,8,74,28,40,0.4,0.4
1,21,9,39,23,15,39,35,4,4,54,36,10,74,24,40,0.5,0.4
1,21,10,53,28,15,55,36,5,4,58,36,9,74,21,40,0.6,0.4
1,21,11,55,35,16,59,36,6,4,60,38,13,74,17,40,0.6,0.4
1,21,12,54,37,17,57,37,6,4,56,39,24,74,15,40,0.5,0.4
1,21,13,54,38,18,50,37,7,4,39,40,46,74,17,40,0.5,0.4
1,21,14,52,36,19,47,38,6,4,42,41,52,74,21,40,0.5,0.4
1,21,15,54,38,20,51,38,6,4,37,42,51,71,27,40,0.5,0.4
1,21,16,52,35,21,53,38,6,5,42,42,48,71,32,40,0.5,0.4
1,21,17,53.66666667,35.5,21,53.5,38,5,5,46,43,41,61,36,40,0.5,0.4
1,21,18,55.33333333,36,22,54,39,4,5,65,45,40,52,39,40,0.55,0.4
1,21,19,57,40,23,63,40,4,5,65,46,40,52,43,43,0.6,0.5
1,21,20,59,42,25,60,41,4,5,65,47,37,52,44,44,0.9,0.5
1,21,21,70,51,26,78,43,5,5,97,49,4,52,39,44,1,0.5
1,21,22,95,71,29,92,45,8,5,93,51,3,52,33,44,1.3,0.5
1,21,23,107,80,31,85,47,7,5,90,52,3,52,27,44,1.1,0.6
1,22,0,107,80,34,81,50,7,5,83,54,2,52,21,44,1,0.6
1,22,1,107,80,37,80,52,7,5,79,56,2,52,2,2,1.2,0.6
1,22,2,125,95,41,95,55,8,5,68,57,2,52,2,2,1.4,0.7
1,22,3,140,107,45,102,58,8,6,57,58,2,52,2,2,1.4,0.7
1,22,4,159,121,49,89,61,6,6,50,59,3,52,2,2,1.2,0.8
1,22,5,142,108,54,68,63,6,6,50,60,3,52,2,2,1.2,0.8
1,22,6,127,96,57,58,64,6,6,48,60,3,52,2,2,1.2,0.8
1,22,7,95,71,59,45,65,5,6,44,60,5,52,3,3,1.2,0.9
1,22,8,75,55,61,36,65,5,6,48,60,9,52,4,4,1.1,0.9
1,22,9,48,33,61,20,64,4,6,38,59,33,52,8,8,0.7,0.9
1,22,10,46,32,62,26,63,4,6,34,58,50,52,14,14,0.6,0.9
1,22,11,54,38,62,36,62,4,6,46,58,41,52,18,18,0.8,0.9
1,22,12,55,39,62,29,61,3,6,36,57,48,52,24,24,0.6,0.9
1,22,13,49,34,62,25,60,3,5,39,57,41,52,29,29,0.6,0.9
1,22,14,42,29,61,20,59,3,5,42,57,35,51,33,33,0.5,0.9
1,22,15,40,28,61,25,57,3,5,42,57,41,50,37,37,0.5,0.9
1,22,16,43,30,61,22,56,3,5,45,57,34,50,40,40,0.5,0.9
1,22,17,35,24,59,22,55,3,5,45,57,37,50,41,41,0.5,0.9
1,22,18,32,22,59,23,53,3,5,44,56,46,50,40,41,0.5,0.9
1,22,19,36,25,58,20,52,4,5,48,55,26,50,38,41,0.7,0.9
1,22,20,26,18,57,15,50,3,5,38,54,42,50,38,41,0.6,0.9
1,22,21,28,19,56,15,47,4,5,32,52,50,50,39,41,0.5,0.9
1,22,22,30,21,54,17,44,3,5,34,49,53,53,41,41,0.5,0.8
1,22,23,30,21,51,15,41,3,4,37,47,50,53,42,42,0.5,0.8
1,23,0,29,20,49,16,38,3,4,31,45,57,57,45,45,0.5,0.8
1,23,1,43,30,46,25,36,3,4,28,43,62,62,62,62,0.5,0.8
1,23,2,53,37,44,31,33,3,4,27,41,66,66,64,64,0.5,0.7
1,23,3,60,43,41,38,31,4,4,28,40,58,66,62,64,0.9,0.7
1,23,4,64,46,38,42,29,4,4,25,39,62,66,62,64,0.8,0.7
1,23,5,65,47,36,39,28,3,4,23,38,66,66,63,64,0.6,0.7
1,23,6,65,47,34,40,27,3,3,24,37,60,66,62,64,0.6,0.6
1,23,7,63,45,33,37,26,3,3,24,36,58,66,62,64,0.7,0.6
1,23,8,64,46,32,41,27,3,3,29,35,52,66,60,64,0.7,0.6
1,23,9,64,46,33,41,28,3,3,32,35,50,66,59,64,0.7,0.6
1,23,10,58,41,33,33,28,3,3,34,35,46,66,56,64,0.7,0.6
1,23,11,52,36,33,29,28,3,3,43,35,35,66,54,64,0.7,0.6
1,23,12,42,29,33,22,27,3,3,41,35,37,66,50,64,0.7,0.6
1,23,13,42,29,32,24,27,3,3,42,35,36,66,47,64,0.7,0.6
1,23,14,53,37,33,32,28,3,3,38,35,40,66,44,64,0.8,0.6
1,23,15,58,41,33,38,28,3,3,41,35,37,66,42,64,0.8,0.6
1,23,16,73,53,34,53,30,3,3,43,35,41,66,40,64,0.8,0.6
1,23,17,87,64,36,57,31,3,3,46,35,42,66,39,64,0.8,0.7
1,23,18,88,65,38,62,33,3,3,53,35,36,66,38,64,0.8,0.7
1,23,19,98,73,40,64,34,3,3,44,35,43,66,39,64,0.9,0.7
1,23,20,99,74,42,64,36,3,3,38,35,45,66,40,64,0.9,0.7
1,23,21,98,73,44,63,38,3,3,39,35,44,66,41,64,0.9,0.7
1,23,22,99,74,47,66,40,3,3,46,36,33,66,40,64,0.9,0.7
1,23,23,113,85,49,69,43,3,3,39,36,41,66,41,64,0.9,0.7
1,24,0,109,82,52,70,45,3,3,23,35,57,66,43,60,0.9,0.8
1,24,1,107,80,54,72,47,3,3,22,35,58,66,58,58,0.9,0.8
1,24,2,100,75,55,56,48,3,3,23,35,62,66,60,60,0.8,0.8
1,24,3,93,69,57,61,49,4,3,22,35,67,67,62,62,0.8,0.8
1,24,4,95,71,58,65,50,4,3,20,35,70,70,64,64,0.7,0.8
1,24,5,94,70,59,63,51,3,3,23,35,63,70,64,64,0.8,0.8
1,24,6,87,64,59,59,52,4,3,25,35,64,70,64,64,0.8,0.8
1,24,7,98,73,60,70,53,4,3,32,35,51,70,62,64,0.8,0.8
1,24,8,109,82,62,78,55,4,3,41,35,40,70,59,64,0.8,0.8
1,24,9,107,80,63,82,56,4,3,41,36,42,70,57,64,0.8,0.8
1,24,10,113,85,65,93,59,5,3,44,36,36,70,54,64,1,0.8
1,24,11,123,93,68,98,62,7,4,49,36,34,70,50,64,1.2,0.8
1,24,12,122,92,70,92,65,7,4,47,37,38,70,46,64,1.2,0.9
1,24,13,119,90,73,86,67,5,4,43,37,45,70,44,64,1,0.9
1,24,14,103,77,74,76,69,5,4,46,37,44,70,41,64,0.9,0.9
1,24,15,93,69,76,71,70,5,4,48,37,39,70,40,64,0.8,0.9
1,24,16,84,62,76,69,71,4,4,56,38,32,70,39,64,0.8,0.9
1,24,17,80,59,76,68,72,4,4,61,39,26,70,37,64,0.9,0.9
1,24,18,82,60,76,75,72,4,4,78,40,6,70,33,64,0.9,0.9
1,24,19,84,62,75,87,73,4,4,80,41,3,70,29,64,0.9,0.9
1,24,20,87,64,75,107,75,5,4,77,43,3,70,25,64,1,0.9
1,24,21,94,70,74,117,77,5,4,81,44,4,70,20,64,1.2,0.9
1,24,22,92,68,74,82,78,5,4,84,46,3,70,14,64,1,0.9
1,24,23,64,46,73,50,77,4,4,75,48,9,70,11,64,0.8,0.9
1,25,0,54,38,71,40,76,4,4,66,49,15,70,9,59,0.7,0.9
1,25,1,53,37,69,36,74,4,4,65,51,14,70,14,14,0.7,0.9
1,25,2,54,38,67,35,73,4,4,68,53,9,70,12,14,0.7,0.9
1,25,3,46,32,66,27,72,4,4,48,54,31,70,18,18,0.6,0.9
1,25,4,35,24,64,22,70,4,4,34,55,48,64,26,26,0.5,0.9
1,25,5,29,20,62,21,68,3,4,31,55,53,64,31,31,0.5,0.9
1,25,6,26,18,60,22,67,3,4,28,55,55,55,35,35,0.5,0.8
1,25,7,24,15,58,24,65,4,4,33,55,49,55,37,37,0.5,0.8
1,25,8,30,15,55,30,63,3,4,44,55,35,55,37,37,0.5,0.8
1,25,9,35,17,52,35,61,4,4,49,56,32,55,39,39,0.6,0.8
1,25,10,33,16,49,33,58,4,4,38,55,46,55,44,44,0.5,0.8
1,25,11,29,14,46,29,56,4,4,30,55,56,56,47,47,0.4,0.8
1,25,12,26,12,43,26,53,4,4,26,54,62,62,48,48,0.4,0.7
1,25,13,26,12,39,26,50,6,4,26,53,63,63,50,50,0.4,0.7
1,25,14,30,13,37,30,48,7,4,25,52,62,63,51,51,0.4,0.7
1,25,15,32,11,34,32,47,4,4,21,51,65,65,53,53,0.4,0.7
1,25,16,31,10,32,31,45,4,4,22,50,63,65,56,56,0.4,0.6
1,25,17,36,10,30,36,44,9,4,28,48,55,65,59,59,0.4,0.6
1,25,18,39,11,28,39,42,5,4,51,47,27,65,57,59,0.5,0.6
1,25,19,37,14,26,37,40,4,4,68,47,9,65,51,59,0.6,0.6
1,25,20,36,17,24,36,37,3,4,72,46,5,65,44,59,0.6,0.6
1,25,21,37,17,22,37,34,4,4,73,46,3,65,36,59,0.6,0.5
1,25,22,36,19,20,36,32,7,4,71,46,3,65,29,59,0.6,0.5
1,25,23,35,20,19,32,31,5,4,70,45,3,65,21,59,0.6,0.5
1,26,0,35,19,18,29,31,5,4,69,45,3,65,14,59,0.6,0.5
1,26,1,33,16,17,26,30,4,4,66,45,3,65,3,3,0.7,0.5
1,26,2,34,19,16,26,30,4,4,67,45,3,65,3,3,0.7,0.5
1,26,3,34,22,16,27,30,4,4,68,46,2,65,3,3,0.7,0.5
1,26,4,35,24,16,25,30,4,4,67,48,2,65,2,3,0.6,0.5
1,26,5,38,26,16,23,30,4,5,59,49,2,65,2,3,0.8,0.5
1,26,6,38,26,16,20,30,4,5,50,50,2,65,2,3,1,0.6
1,26,7,30,21,17,14,30,3,5,40,50,2,65,2,3,1.1,0.6
1,26,8,23,16,17,14,29,3,5,33,50,3,65,2,3,1.1,0.6
1,26,9,28,19,17,17,28,4,5,34,49,4,65,2,3,1.2,0.6
1,26,10,35,24,17,24,28,3,4,36,49,4,65,3,3,1.3,0.7
1,26,11,46,32,18,32,28,4,4,38,49,5,65,3,3,1.6,0.7
1,26,12,68,49,19,45,29,4,4,41,50,4,65,3,3,1.7,0.8
1,26,13,77,56,21,45,30,4,4,43,50,4,65,4,4,1.9,0.8
1,26,14,68.5,49.5,22,40,30,4,4,46,51,5,65,4,4,1.95,0.9
1,26,15,60,43,23,35,30,4,4,48,52,4,63,4,4,2,0.9
1,26,16,63,45,25,41,30,4,4,49,54,4,55,4,4,2,1
1,26,17,70,51,26,47,31,4,4,50,55,4,27,4,4,2,1.1
1,26,18,72,52,28,45,31,4,4,50,54,3,9,4,4,2,1.1
1,26,19,68,49,30,42,31,4,4,50,54,3,5,4,4,2,1.2
1,26,20,60,43,31,35,31,4,4,55,53,2,5,4,4,1.8,1.2
1,26,21,50,35,32,30,31,3,4,48,52,22,22,6,6,1.1,1.3
1,26,22,33,23,32,16,30,3,4,27,50,50,50,12,12,0.6,1.3
1,26,23,36,25,32,20,29,3,4,27,48,48,50,17,17,0.7,1.3
1,27,0,45,31,32,21,29,3,4,25,47,47,50,22,22,0.7,1.3
1,27,1,40,28,33,16,29,3,4,24,45,48,50,48,48,0.7,1.3
1,27,2,36,25,33,16,28,3,4,20,43,56,56,52,52,0.6,1.3
1,27,3,38,26,33,21,28,3,4,18,41,64,64,56,56,0.6,1.3
1,27,4,48,33,34,27,28,3,4,17,39,68,68,59,59,0.6,1.3
1,27,5,52,36,34,36,29,4,4,28,37,55,68,58,59,0.9,1.3
1,27,6,60,43,35,46,30,4,4,29,36,62,68,59,59,0.8,1.3
1,27,7,74,54,36,59,32,4,4,33,36,51,68,58,59,1,1.3
1,27,8,88,65,39,64,34,4,4,36,36,46,68,56,59,1,1.3
1,27,9,98,73,41,69,36,5,4,36,36,51,68,57,59,1,1.2
1,27,10,107,80,43,76,38,5,4,40,37,51,68,56,59,1.1,1.2
1,27,11,109,82,46,71,40,6,4,42,37,56,68,55,59,1.1,1.2
1,27,12,107,80,47,62,41,5,4,28,36,76,76,56,59,1,1.2
1,27,13,98,73,48,67,42,5,4,28,36,80,80,59,59,1,1.1
1,27,14,94,70,49,68,43,5,4,32,35,80,80,61,61,1,1.1
1,27,15,98,73,50,70,44,5,4,36,34,81,81,65,65,1,1.1
1,27,16,97,72,51,70,46,6,4,37,34,80,81,69,69,1,1.1
1,27,17,90,67,52,72,47,6,4,43,34,75,81,72,72,1,1
1,27,18,88,65,52,76,48,6,4,48,34,71,81,75,75,1.1,1
1,27,19,89,66,53,76,49,4,4,37,33,82,82,78,78,1.1,0.9
1,27,20,83,61,54,66,51,4,4,35,32,79,82,78,78,1,0.9
1,27,21,69,50,54,54,52,4,4,34,32,75,82,78,78,0.9,0.9
1,27,22,59,42,55,46,53,4,4,34,32,70,82,77,78,0.8,0.9
1,27,23,46,30,55,46,54,4,4,40,32,58,82,74,78,0.8,0.9
1,28,0,49,28,55,49,55,4,4,50,34,45,82,69,78,0.8,0.9
1,28,1,63,45,56,71,57,4,4,48,35,43,82,43,43,0.9,0.9
1,28,2,99,74,58,64,59,4,4,38,35,48,82,46,46,0.8,0.9
1,28,3,95,71,60,52,61,5,5,33,36,52,82,48,48,0.8,0.9
1,28,4,99,74,61,54,62,5,5,32,37,53,82,49,49,0.9,0.9
1,28,5,109,82,63,60,63,4,5,31,37,41,82,47,49,0.8,0.9
1,28,6,118,89,65,56,63,4,5,36,37,33,82,45,49,0.8,0.9
1,28,7,118,89,67,60,63,4,5,48,38,22,82,42,49,0.9,0.9
1,28,8,132,100,68,67,63,4,5,50,38,22,82,39,49,0.9,0.9
1,28,9,134,102,69,61,63,5,5,44,38,31,82,38,49,1,0.9
1,28,10,118,89,70,54,62,5,5,37,38,45,82,37,49,1.1,0.9
1,28,11,110,83,70,51,61,4,5,36,38,47,82,37,49,1.1,0.9
1,28,12,112.6666667,85,69,74,61,4,5,35.5,39,46,82,36,49,1.1,0.9
1,28,13,115.3333333,87,69,97,63,4,5,35,39,49,82,37,49,0.9,0.9
1,28,14,118,89,70,145,66,4,4,34,39,58,82,40,49,1,0.9
1,28,15,134,102,71,180,71,4,4,30,39,64,82,45,49,0.9,0.9
1,28,16,136,100,73,221,77,4,4,28,38,70,82,51,51,0.9,0.9
1,28,17,137,104,74,195,83,4,4,32,38,68,82,56,56,0.9,0.9
1,28,18,112,84,75,113,84,4,4,31,37,64,82,58,58,0.7,0.9
1,28,19,82,60,75,100,85,4,4,34,37,58,79,60,60,0.7,0.9
1,28,20,70.25,50,74,96.4,86,6,4,36,37,52,75,60,60,0.8,0.9
1,28,21,58.5,35,74,92.8,88,6,4,36,37,48,70,60,60,0.7,0.9
1,28,22,46.75,26,73,89.2,90,6,4,37,37,47,70,59,60,0.7,0.9
1,28,23,35,24,73,85.6,88,5,4,33,37,48,70,57,60,0.5,0.9
1,29,0,66,24,73,82,89,4,4,28,36,50,70,54,60,0.4,0.8
1,29,1,66,21,71,82,90,5,5,24,35,53,70,53,53,0.4,0.8
1,29,2,68,20,69,85,91,5,5,22,34,52,70,52,53,0.4,0.8
1,29,3,68,21,67,86,92,5,5,20,34,51,70,52,53,0.4,0.8
1,29,4,71,19,64,91,94,6,5,24,33,46,70,50,53,0.5,0.8
1,29,5,72,20,61,94,96,7,5,36,34,35,70,47,53,0.8,0.8
1,29,6,68,17,58,86,98,6,5,42,34,26,70,44,53,0.8,0.8
1,29,7,64,19,55,78,98,6,5,58,34,10,70,39,53,0.7,0.8
1,29,8,64,16,51,78,99,5,5,57,35,15,70,36,53,0.6,0.7
1,29,9,68,15,47,85,100,5,5,42,34,31,70,33,53,0.4,0.7
1,29,10,73,20,44,95,102,5,5,38,34,35,70,31,53,0.4,0.7
1,29,11,72,26,41,94,104,10,5,37,35,38,70,30,53,0.4,0.7
1,29,12,67,22,41,83,103,26,6,30,34,47,70,30,53,0.4,0.6
1,29,13,61,24,40,71,102,14,6,27,34,52,70,32,53,0.3,0.6
1,29,14,63,17,37,75,99,8,7,24,34,57,70,36,53,0.3,0.6
1,29,15,63,18,33,76,94,6,7,23,33,62,70,42,53,0.3,0.6
1,29,16,64,19,30,77,87,6,7,29,33,60,68,48,53,0.3,0.5
1,29,17,63,20,27,76,81,6,7,33,33,55,64,51,53,0.3,0.5
1,29,18,62,21,24,74,79,5,7,40,34,44,62,52,53,0.3,0.5
1,29,19,61,17.5,22.5,71.5,78.5,4.5,7,38,34,44,62,51.5,53,0.3,0.5
1,29,20,60,14,21,69,78,4,7,36,34,44,62,51,53,0.3,0.5
1,29,21,59,13,20,68,77,4,7,40,34,40,62,50,53,0.4,0.4
1,29,22,59,12,19,67,77,4,7,39,35,40,62,47,53,0.3,0.4
1,29,23,57,13,19,64,79,4,7,34,35,42,62,45,53,0.3,0.4
1,30,0,55,12,18,60,78,4,7,36,35,42,62,43,52,0.3,0.4
1,30,1,52,12,18,54,77,4,7,35,35,42,62,42,42,0.4,0.4
1,30,2,51,10,17,51,76,4,7,37,36,39,62,40,42,0.4,0.4
1,30,3,51,11,17,51,74,5,7,36,37,36,62,39,42,0.4,0.4
1,30,4,52,16,17,53,73,5,7,38,37,32,62,37,42,0.5,0.4
1,30,5,51,14,17,52,71,5,6,51,38,20,62,34,42,0.4,0.4
1,30,6,52,14,16,53,70,5,6,53,38,17,62,31,42,0.5,0.4
1,30,7,53,15,16,56,69,5,6,51,38,20,62,29,42,0.5,0.4
1,30,8,54,18,16,58,68,5,6,50,38,21,62,28,42,0.5,0.4
1,30,9,57,18,17,64,67,6,6,42,38,31,62,27,42,0.5,0.4
1,30,10,59,24,17,68,66,7,6,36,38,43,62,28,42,0.4,0.4
1,30,11,64,30,17,77,65,8,6,30,37,56,62,30,42,0.4,0.4
1,30,12,69,36,17,88,65,10,6,26,37,76,76,36,42,0.5,0.4
1,30,13,72,42,18,94,66,8,6,29,37,101,101,46,46,0.5,0.4
1,30,14,72,44,19,93,67,7,5,29,38,99,101,56,56,0.5,0.4
1,30,15,70,41,20,90,68,6,5,26,38,101,101,66,66,0.5,0.4
1,30,16,69,38,21,88,68,6,5,26,38,100,101,76,76,0.5,0.4
1,30,17,66,35,22,81,68,6,5,29,37,88,101,83,83,0.5,0.4
1,30,18,68,32,22,86,69,6,6,45,38,73,101,87,87,0.5,0.4
1,30,19,72,38,23,93,70,5,6,52,38,65,101,88,88,0.6,0.4
1,30,20,72,40,24,93,71,5,6,45,38,71,101,87,88,0.5,0.5
1,30,21,65,37,25,80,71,5,6,40,38,65,101,83,88,0.5,0.5
1,30,22,55,26,26,60,71,5,6,40,38,53,101,77,88,0.4,0.5
1,30,23,44,22,26,44,70,5,6,34,38,53,101,71,88,0.4,0.5
1,31,0,35,17,26,35,69,6,6,31,38,54,101,65,88,0.4,0.5
1,31,1,33,17,26,33,68,6,6,31,38,52,101,52,52,0.4,0.5
1,31,2,31,18,27,31,68,6,6,29,37,52,101,52,52,0.4,0.5
1,31,3,30,15,27,30,67,6,6,28,37,53,101,52,52,0.4,0.5
1,31,4,28,14,27,28,66,6,6,26,37,51,101,52,52,0.4,0.5
1,31,5,26,13,27,26,65,6,6,27,36,48,101,51,52,0.4,0.5
1,31,6,26,15,27,26,63,6,6,31,35,43,101,50,52,0.4,0.5
1,31,7,26,16,27,26,62,6,6,32,34,41,101,49,52,0.4,0.5
1,31,8,27,18,27,27,61,5,6,37,33,39,101,47,52,0.4,0.5
1,31,9,28,16,27,28,59,5,6,35,33,40,101,46,52,0.4,0.4
1,31,10,33,15,26,33,58,5,6,35,33,43,101,45,52,0.4,0.4
1,31,11,33,16,26,33,56,5,6,38,33,42,101,43,52,0.4,0.4
1,31,12,32,17,25,32,54,5,6,40,34,42,101,42,52,0.4,0.4
1,31,13,28,17,24,28,51,5,6,38,34,44,101,42,52,0.4,0.4
1,31,14,32,18,23,32,48,5,6,39,35,44,101,42,52,0.4,0.4
1,31,15,38,22,22,38,46,5,5,38,35,49,100,43,52,0.4,0.4
1,31,16,40,26,22,40,44,5,5,40,36,50,88,44,52,0.4,0.4
1,31,17,44,26,21,44,43,5,5,55,37,32,73,43,52,0.5,0.4
1,31,18,55,27,21,60,42,5,5,75,38,12,71,39,52,0.6,0.4
1,31,19,61,30,21,72,41,5,5,84,40,3,71,34,52,0.7,0.4
1,31,20,62,37,21,73,40,5,5,81,41,3,65,30,52,0.7,0.4
1,31,21,65,43,21,80,40,5,5,81,43,4,54,25,52,0.8,0.5
1,31,22,68,49,22,85,41,5,5,78,44,4,54,20,52,0.9,0.5
1,31,23,75,55,23,94,43,5,5,79,46,4,54,14,52,0.9,0.5
2,1,0,85,63,25,100,46,5,5,83,48,4,53,8,47,0.9,0.5
2,1,1,92,68,27,95,48,7,5,82,50,4,53,4,4,0.9,0.5
2,1,2,87,64,29,81,50,6,5,80,53,3,53,4,4,0.9,0.6
2,1,3,82,60,31,78,52,6,5,80,55,3,51,3,4,0.9,0.6
2,1,4,83,61,33,76,54,6,5,79,57,3,50,3,4,0.9,0.6
2,1,5,84,62,35,80,57,6,5,75,59,4,50,3,4,0.9,0.6
2,1,6,83,61,37,85,59,6,5,71,61,3,50,3,4,1.1,0.7
2,1,7,89,66,39,77,61,5,5,69,62,4,50,3,4,1.2,0.7
2,1,8,85,63,41,63,63,5,5,69,64,4,50,4,4,1.1,0.7
2,1,9,79,58,43,58,64,5,5,67,65,7,50,4,4,1.2,0.7
2,1,10,83,61,45,55,65,4,5,66,66,9,50,5,5,1.1,0.8
2,1,11,78,57,46,55,66,5,5,65,67,12,50,6,6,1.1,0.8
2,1,12,92,68,48,59,67,4,5,64,68,12,50,7,7,1.1,0.8
2,1,13,92,68,51,54,68,4,5,53,69,22,50,9,9,1.1,0.9
2,1,14,89,66,53,54,69,4,5,49,69,26,50,12,12,1,0.9
2,1,15,88,65,54,49,69,4,5,51,70,22,50,14,14,0.9,0.9
2,1,16,79,58,56,44,70,4,5,63,71,8,32,15,15,0.9,0.9
2,1,17,65,47,57,30,69,4,5,60,71,21,26,16,16,0.9,0.9
2,1,18,63,45,57,40,68,4,5,51,70,31,31,19,19,0.9,1
2,1,19,67,48,58,46,67,4,5,75,70,5,31,18,19,1,1
2,1,20,70,51,59,45,66,4,5,70,69,5,31,18,19,0.9,1
2,1,21,69,50,59,45,64,4,5,66,69,3,31,15,19,1,1
2,1,22,78,57,59,46,63,4,5,61,68,6,31,13,19,1,1
2,1,23,74,54,59,42,61,4,5,60,67,4,31,10,19,0.9,1
2,2,0,70,51,59,44,58,4,5,65,66,3,31,10,19,1,1
2,2,1,75,55,58,51,57,5,5,65,66,3,31,3,3,1.2,1
2,2,2,109,82,59,92,57,6,5,50,64,27,31,15,15,1.3,1
2,2,3,153,117,61,136,59,7,5,38,63,42,42,24,24,1.4,1
2,2,4,132,100,63,129,62,6,5,33,61,44,44,29,29,1.1,1.1
2,2,5,102,76,64,121,63,4,5,29,59,41,44,31,31,1.1,1.1
2,2,6,98,73,64,122,65,4,4,31,57,35,44,32,32,1.2,1.1
2,2,7,92,68,64,116,66,4,4,36,56,32,44,32,32,1,1.1
2,2,8,78,57,64,104,68,4,4,43,55,30,44,32,32,0.9,1
2,2,9,65,42,63,79,69,4,4,30,53,50,50,38,38,0.6,1
2,2,10,64,36.33333333,61.33333333,77,69.66666667,4,4,28,51.33333333,55,55,41,41,0.566666667,0.966666667
2,2,11,63,30.66666667,59.66666667,75,70.33333333,4,4,26,49.66666667,60,60,44,44,0.533333333,0.933333333
2,2,12,62,25,58,73,71,4,4,24,48,65,65,47,47,0.5,0.9
2,2,13,63,30,57,76,72,4,4,25,47,68,68,50,50,0.5,0.9
2,2,14,66,32,56,82,73,4,4,27,46,70,70,54,54,0.5,0.9
2,2,15,67,38,54,84,74,4,4,29,45,71,71,59,59,0.5,0.9
2,2,16,70,41,54,89,76,4,4,27,44,74,74,65,65,0.5,0.9
2,2,17,68,44,54,86,78,4,4,32,42,67,74,67,67,0.5,0.8
2,2,18,59,30,53,68,80,4,4,40,42,50,74,66,67,0.4,0.8
2,2,19,55,22,52,60,80,4,4,39,40,48,74,64,67,0.4,0.8
2,2,20,52,18,50,53,81,4,4,35,39,51,74,62,67,0.4,0.8
2,2,21,48,16,49,48,81,6,4,29,37,58,74,61,67,0.4,0.8
2,2,22,51,16,47,52,81,9,5,32,36,54,74,59,67,0.4,0.7
2,2,23,51,16,46,51,81,5,5,33,35,52,74,57,67,0.4,0.7
2,3,0,52,18,44,53,82,11,5,35,34,49,74,54,67,0.4,0.7
2,3,1,54,18,43,58,82,6,5,37,33,44,74,44,44,0.4,0.7
2,3,2,55,22,40,60,81,7,5,35,32,44,74,44,44,0.5,0.6
2,3,3,54,19,36,57,77,8,5,32,32,45,74,44,44,0.4,0.6
2,3,4,54,17,33,57,74,6,5,34,32,42,74,44,44,0.4,0.6
2,3,5,53,18,30,56,72,5,5,37,32,38,74,43,44,0.4,0.5
2,3,6,54,18,28,58,69,6,5,42,33,33,74,41,44,0.4,0.5
2,3,7,56,18,26,62,67,6,5,46,33,30,74,39,44,0.4,0.5
2,3,8,59,18,24,67,65,6,5,50,33,26,74,38,44,0.5,0.4
2,3,9,60,19,23,70,65,5,5,32,33,49,74,38,44,0.4,0.4
2,3,10,62,20,23,73,65,4,5,24,33,61,74,40,44,0.5,0.4
2,3,11,64,27,23,78,65,4,5,16,33,81,81,45,45,0.5,0.4
2,3,12,65,31,24,79,66,5,5,16,33,84,84,50,50,0.5,0.4
2,3,13,64,31,24,78,66,5,6,17,32,87,87,56,56,0.5,0.4
2,3,14,65,32,24,79,66,5,6,20,32,90,90,64,64,0.5,0.4
2,3,15,66,33,23,82,66,6,6,21,32,92,92,71,71,0.5,0.4
2,3,16,68,32,23,85,65,5,6,21,31,99,99,80,80,0.5,0.4
2,3,17,68,31,22,86,65,5,6,25,31,93,99,86,86,0.5,0.4
2,3,18,66,30,22,82,66,5,6,29,31,84,99,89,89,0.5,0.4
2,3,19,67,27,23,84,67,4,6,32,30,76,99,88,89,0.5,0.5
2,3,20,69,29,23,87,68,4,6,45,31,58,99,85,89,0.6,0.5
2,3,21,68,33,24,86,70,4,6,70,33,28,99,78,89,0.7,0.5
2,3,22,71,35,25,92,72,4,5,90,35,8,99,67,89,0.8,0.5
2,3,23,72,38,26,93,73,5,5,92,37,4,99,56,89,0.8,0.5
2,4,0,74,41,27,97,75,6,5,89,40,4,99,44,89,0.9,0.5
2,4,1,73,43,28,96,77,6,5,82,42,3,99,3,3,0.8,0.5
2,4,2,72,45,29,93,78,6,5,75,43,3,99,3,3,0.8,0.6
2,4,3,73,50,30,96,80,5,5,79,45,6,99,4,4,0.8,0.6
2,4,4,98,73,32,106,82,5,5,36,45,54,99,16,16,0.9,0.6
2,4,5,122,92,35,108,84,6,5,28,45,71,99,27,27,1.1,0.6
2,4,6,113,85,38,115,86,9,5,44,45,51,99,31,31,1.4,0.7
2,4,7,112,84,41,106,88,7,5,37,45,58,99,35,35,0.9,0.7
